sample_index,publication_id,reference_id,reference_order,exclusive_category,alignment_score,alignment_source,grobid_index,grobid_doi,grobid_title,grobid_journal,grobid_year,grobid_authors,grobid_volume,grobid_issue,grobid_pages,experiment19_status,resolver,matched_id,matched_doi,matched_title,matched_year,matched_venue,confidence,title_similarity,title_coverage,title_token_count,author_coverage,year_match,title_pair_similarity,title_pair_coverage,query,context
4195,1398901,26454077,10,other,1.0,match_report,17,,"Yûnus'un Gül Bahçesinden II-Dîvân-İlâhiyât, Risâletü'n-Nushiyye, Âşık Yûnus. Ankara: Türkiye Odalar ve Borsalar Birliği",,2013,M Tatcı,,,,no_match,grobid_crossref_bibliographic,,10.51531/korkutataturkiyat.1372963,Yûnus Emre’nin Risâletü’n-Nushiyye Adlı Eserinde Kullanılan İkilemeler,2023,Korkut Ata Türkiyat Araştırmaları Dergisi,0.254,0.3535,0.3333,9,0.0,False,0.3784,0.3333,"Yûnus'un Gül Bahçesinden II-Dîvân-İlâhiyât, Risâletü'n-Nushiyye, Âşık Yûnus. Ankara: Türkiye Odalar ve Borsalar Birliği tatci 2013","Tatcı, M. (2013). Yûnus’un Gül Bahçesinden II-Dîvân- İlâhiyât, Risâletü’n-Nushiyye, Âşık Yûnus. Ankara: Türkiye Odalar ve Borsalar Birliği."
4204,1339490,24904540,42,journal_like_left,1.0,match_report,42,,ANN Analysis and ODE Model of Selected Factors Affecting Mental Health Problems of Children in Turkey,European Journal of Science and Technology,2024,S Hızlısoy; R S Arslan; G Ö Çökük; B Daşbaşı,54,,32-45,no_match,grobid_crossref_bibliographic,,10.1017/9781911623908.004,Lifestyle Factors Affecting Mental Health,2022,Cambridge University Press,0.4449,0.0246,0.8,5,0.0,False,0.5352,0.8,ANN Analysis and ODE Model of Selected Factors Affecting Mental Health Problems of Children in Turkey hizlisoy 2024 European Journal of Science and Technology,"[42] Hızlısoy, S., Arslan, R. S., Çökük, G. Ö., Daşbaşı, B. 2024. ANN Analysis and ODE Model of Selected Factors Affecting Mental Health Problems of Children in Turkey. European Journal of Science and Technology, 54, 32-45."
4212,1179709,16875976,2,other,1.0,match_report,2,,İkinci Dünya Savaşından Sonra Çok Partili Hayata Geçişte Kurulan İlk Muhalefet Partisi Milli Kalkınma Partisi,,1998,Osman Akandere,,,193-211,no_match,grobid_crossref_bibliographic,,10.59886/tsbder.1601938,Türkiye’de Çok Partili Hayata Geçişte Dış Dinamikler,2025,"Faculty of Economics and Administrative Sciences, Yozgat Bozok University",0.3834,0.3454,0.5714,7,0.0,False,0.4845,0.5714,İkinci Dünya Savaşından Sonra Çok Partili Hayata Geçişte Kurulan İlk Muhalefet Partisi Milli Kalkınma Partisi akandere 1998,"AKANDERE, Osman, “İkinci Dünya Savaşından Sonra Çok Partili Hayata Geçişte Kurulan İlk Muhalefet Partisi Milli Kalkınma Partisi”, Selçuk Üniversitesi Sosyal Bilimler Enstitüsü Dergisi, 1998, S. 4, s.193-211."
4214,1230318,19258515,3,other,1.0,match_report,3,,The correlation of chemical characteristics and UF-Resin ratios to physical and mechanical properties of particleboard manufactured from vine prunings,Scientific Research and Essays,2010,S Yasar; E Guntekin; M Cengiz; H Tanriverdi,5,8,737-741,no_match,grobid_crossref_bibliographic,,10.4028/www.scientific.net/amr.150-151.1135,Properties of Particleboard Manufactured with Modified Urea-Formaldehyde Resin,2010,"Trans Tech Publications, Ltd.",0.467,0.2633,0.5714,7,0.0,True,0.4123,0.5714,The correlation of chemical characteristics and UF-Resin ratios to physical and mechanical properties of particleboard manufactured from vine prunings yasar 2010 Scientific Research and Essays,"[3] Yasar, S., Guntekin, E., Cengiz, M., Tanriverdi, H., The correlation of chemical characteristics and UF-Resin ratios to physical and mechanical properties of particleboard manufactured from vine prunings. Scientific Research and Essays, 5(8) (2010) 737-741."
4215,1230318,19258546,34,other,1.0,match_report,35,,Measurement of watercontact angle of plastic films,,2014,Gb/T 30693,,,,no_match,grobid_crossref_bibliographic,,10.53347/rid-31558,Intercoccygeal angle measurement,2014,Radiopaedia.org,0.499,0.1618,0.6667,3,0.0,True,0.2683,0.6667,Measurement of watercontact angle of plastic films 30693 2014,"[34] GB/T 30693, (2014). Measurement of water-contact angle of plastic films. Guangzhou City Quality Supervision and Testing Academy: Guangzhou, China."
4221,1274615,21392708,67,journal_like_left,0.9941,match_report,65,,Resilience and empathy as predictors of psychological well being among adolescents,International Journal of Health Science sand Research,2018,S Vinayak; J Judge,8,4,192-200,no_match,grobid_crossref_bibliographic,,10.25215/0604.127,Psychological Well-Being among the Nurses Working In the Hospitals,2018,Redshine Publication,0.4875,0.366,0.5714,7,0.0,True,0.4865,0.5714,Resilience and empathy as predictors of psychological well being among adolescents vinayak 2018 International Journal of Health Science sand Research,"Vinayak, S., & Judge, J. (2018). Resilienceandempathy as predictors of psychological well being among adolescents. International Journal of Health Science sand Research, 8(4), 192-200."
4223,1205538,18112254,8,other,1.0,match_report,2,,Deuxième The multi-functional event room,KKL Luzern Management AG,2020,Deuxième,,,1-2,no_match,grobid_crossref_bibliographic,,10.1007/978-3-030-23925-1_12,The Political Context of Star Architecture Projects: The Case of the Kultur- und Kongresszentrum Luzern (KKL),2020,Springer International Publishing,0.2629,0.3143,0.1818,11,0.0,True,0.3172,0.0,Deuxième The multi-functional event room deuxieme 2020 KKL Luzern Management AG,"Deuxième. (2020). Deuxième The multi-functional event room. KKL Luzern Management AG: Luzern, Switzerland, pp. 1–2."
4231,1269544,20902359,22,journal_like_left,1.0,match_report,22,,Debris-covered glaciers and rock glaciers,Nature Sciences,2010,G Gürgen; O Çalışkan; E Yılmaz; S Yeşilyurt,5,1,32-45,no_match,grobid_crossref_bibliographic,,10.1007/springerreference_226045,Debris-Covered Glaciers,,Springer-Verlag,0.75,1.0,1.0,3,0.0,False,1.0,1.0,Debris-covered glaciers and rock glaciers gurgen 2010 Nature Sciences,"Gürgen, G., Çalışkan, O., Yılmaz, E., & Yeşilyurt, S. (2010). Debris-covered glaciers and rock glaciers. Nature Sciences, 5(1), 32–45"
4233,1296974,22222587,16,hidden_doi,1.0,match_report,15,10.21162/pakjas/24.155,Spatial distribution and molecular characterization of Huanglongbing and its vector in various citrus cultivars,Pakistan Journal of Agricultural Sciences,2024,Y Iftikhar; M Mubeen; Q Shakeel; I Lalarukh; A Ali; M Aasim; L A Al-Shuraym,61,2,685-694,no_match,,,,,,,,,,,,,,,,"Iftikhar, Y., Mubeen, M., Shakeel, Q., Lalarukh, I., Ali, A., Aasim, M., & Al-Shuraym, L. A. (2024). Spatial distribution and molecular characterization of Huanglongbing and its vector in various citrus cultivars. Pakistan Journal of Agricultural Sciences, 61(2), 685-694. https://doi.org/10.21162/PAKJAS/24.155"
4261,1178159,16781432,67,journal_like_left,0.9649,match_report,71,,"Synthesis, Characterization, And Antibacterial Activities Of Manganese (II), Cobalt(II), Iron (II), Nickel (II) , zinc (II) And Cadmium(II) Mixed-Ligand Complexes Containing Amino Acid(L-Valine) And Saccharin",Adv Phys Theor Appl,2012,N K Fayad; T H Al-Noor; F H Ghanim,9,,1-13,no_match,grobid_crossref_bibliographic,,10.1023/a:1023609724972,"Synthesis, characterization and antibacterial activities of manganese(II), cobalt(II), nickel(II), copper(II) and zinc(II) complexes with soluble Vitamin K3 thiosemicarbazone",2003,Springer Science and Business Media LLC,0.4777,0.4848,0.6923,13,0.0,False,0.7211,0.6923,"Synthesis, Characterization, And Antibacterial Activities Of Manganese (II), Cobalt(II), Iron (II), Nickel (II) , zinc (II) And Cadmium(II) Mixed-Ligand Complexes Containing Amino Acid(L-Valine) And Saccharin fayad 2012 Adv Phys Theor Appl","67. Fayad NK, Al-Noor TH, Ghanim FH. Synthesis, Characterization, And Antibacterial Activities Of Manganese (II), Cobalt(II), Iron (II), Nickel (II) , zinc (II) And Cadmium(II) Mixed-Ligand Complexes Containing Amino Acid(L-Valine) And Saccharin. Adv Phys Theor Appl [Internet]. 2012;9:1–13."
4266,1315331,23103783,23,other,1.0,match_report,21,,Selçuklu Devlet Yönetiminde Kadının Yeri ve Altuncan Hatun Örneği,Selçuklu Medeniyeti Araştırmaları Dergisi,2016,A D Kuşcu,,1,173-191,no_match,grobid_crossref_bibliographic,,10.21563/sutad.636759,SELÇUKLU VEZİRİ AMÎDÜLMÜLK KÜNDÜRÎ VE SELÇUKLU DİNÎ SİYASETİNDEKİ YERİ,2019,Selcuk University,0.2676,0.3069,0.375,8,0.0,False,0.3407,0.375,Selçuklu Devlet Yönetiminde Kadının Yeri ve Altuncan Hatun Örneği kuscu 2016 Selçuklu Medeniyeti Araştırmaları Dergisi,"Kuşcu, A. D. (2016). Selçuklu Devlet Yönetiminde Kadının Yeri ve Altuncan Hatun Örneği. Selçuklu Medeniyeti Araştırmaları Dergisi(1), 173-191."
4268,1249759,20079940,22,journal_like_left,1.0,match_report,23,,Gilaburu (Viburnum opulus L.)'nun farmakolojik açıdan değerlendirilmesi,Bulletin of Veterinary Pharmacology and Toxicology Association,2019,R Yıldız; H Ekici,10,1,16-23,no_match,grobid_crossref_bibliographic,,10.18039/ajesi.577253,In Vitro Evaluation of Gilaburu (Viburnum Opulus L. ) Juice on Different Cell Lines,2019,Anadolu Universitesi Egitim Bilimleri Enstitusu Dergisi,0.353,0.3485,0.3333,9,0.0,True,0.5442,0.4286,Gilaburu (Viburnum opulus L.)'nun farmakolojik açıdan değerlendirilmesi yildiz 2019 Bulletin of Veterinary Pharmacology and Toxicology Association,"[22] R. Yıldız ve H. Ekici, Gilaburu (Viburnum opulus L.)’nun farmakolojik açıdan değerlendirilmesi. Bulletin of Veterinary Pharmacology and Toxicology Association, ISSN: 1309-4769, 10(1): 16-23, 2019."
4302,1287273,22350583,23,other,1.0,raw_similarity,34,,Erzurum ve Erzincan'ın Kurtuluşu. İstanbul: Kapra Yayıncılık,,1988,Kâzım Karabekir,,,,no_match,grobid_crossref_bibliographic,,10.46482/ebyuiibfdergi.1791461,KOBİ’LERDE YALIN ÜRETİM YAKLAŞIMLARI VE SÜRDÜRÜLEBİLİRLİK İLİŞKİSİ: ERZURUM İLİ ÖRNEĞİ,2025,Erzincan Binali Yildirim Universitesi Iktisadi ve Idari Bilimler Fakultesi Dergisi,0.0861,0.4304,0.0,10,0.0,False,0.1538,0.1667,Erzurum ve Erzincan'ın Kurtuluşu. İstanbul: Kapra Yayıncılık karabekir 1988,Komisyon. Sırâtımüstakîm-Sebîlürreşâd Külliyâtı Neşri. ed. M. Ertuğrul Düzdağ.
4315,1217797,18684573,27,journal_like_left,0.9389,match_report,23,,el-Hadisu'l-Mursel Mefhûmuhu ve Esbâbuhu ve tatbikâtuhu Lede'l-İmâmiyye,Mecelletu Merkezi Dirasâti'l-Kûfe,2007,Ali Hudayyir; Haccî-Abduzzuhre Lefte,1,6,90,no_match,grobid_crossref_bibliographic,,10.37609/akya.1891,Basra ve Kûfe Ekolleri Arasındaki Nahiv Tartışmaları,2022,Akademisyen Kitabevi,0.1223,0.1531,0.1667,6,0.0,False,0.2764,0.0,el-Hadisu'l-Mursel Mefhûmuhu ve Esbâbuhu ve tatbikâtuhu Lede'l-İmâmiyye hudayyir 2007 Mecelletu Merkezi Dirasâti'l-Kûfe,"Lefte, Ali Hudayyir Haccî-Abduzzuhre. “el-Hadisu’l-Mursel Mefhûmuhu ve Esbâbuhu ve tatbikâtuhu Lede’l-İmâmiyye”, Mecelletu Merkezi Dirasâti’l-Kûfe, 1/6 (2007), 87-104."
4327,1207470,18220314,129,other,1.0,match_report,128,,"27 Mayıs Sonrası Milliyetçi Muhafazakar Aydınların Örgütlenme Çabaları ve Siyasi Gelişmeler Üzerindeki Etkileri: Aydınlar Ocağı, Muhafazakar Düşünce, Sayı:40, ss",,2014,Fatma Özcan; Yurttaş,,,107-134,no_match,grobid_crossref_bibliographic,,10.16990/sobider.4197,SİSTEM KARŞISINDA MİLLİYETÇİ MUHAFAZAKAR BİR SİYASİ MODEL: OSMAN YÜKSEL VE SERDE,2018,ASOS Yayinevi,0.2532,0.3494,0.3333,9,0.0,False,0.3983,0.3333,"27 Mayıs Sonrası Milliyetçi Muhafazakar Aydınların Örgütlenme Çabaları ve Siyasi Gelişmeler Üzerindeki Etkileri: Aydınlar Ocağı, Muhafazakar Düşünce, Sayı:40, ss ozcan 2014","Özcan, Fatma Yurttaş.2014. 27 Mayıs Sonrası Milliyetçi Muhafazakar Aydınların Örgütlenme Çabaları ve Siyasi Gelişmeler Üzerindeki Etkileri: Aydınlar Ocağı, Muhafazakar Düşünce, Sayı:40, ss.107- 134."
4341,1324308,23568532,6,dergipark_file,1.0,match_report,6,,Sürdürülebilir Tüketim Ekseninde Sürdürülebilir Moda Pazarlaması Uygulamaları,,2021,G Cengiz,,,131-144,no_match,grobid_crossref_bibliographic,,10.53478/tuba.978-625-6110-50-2.ch27,Sürdürülebilir Üretim ve Tüketim,2025,Türkiye Bilimler Akademisi,0.3962,0.1479,0.6667,3,0.0,False,0.4037,0.6667,Sürdürülebilir Tüketim Ekseninde Sürdürülebilir Moda Pazarlaması Uygulamaları cengiz 2021,"6. Cengiz, G. [2021]. “Sürdürülebilir Tüketim Ekseninde Sürdürü-lebilir Moda Pazarlaması Uygulamaları”, İktisadi ve İdari Yaklaşımlar Dergisi, 3[2], : 131 144. [https://dergipark.org.tr/ en/download/article-file/2107803 Erişim Tarihi 12.03.2022]."
4342,1313808,22984977,3,journal_like_left,1.0,match_report,3,,"Boş zaman, rekreasyon ve etkinlik turizmi ilişkisi",İstanbul Sosyal Bilimler Dergisi,2015,E Can,10,,1-17,no_match,grobid_crossref_bibliographic,,10.59287/siibocc.195,Konaklama İşletmelerinde Boş Zaman Deneyimi Olarak Rekreasyon ve Animasyon Etkinlikleri,2023,DUVAR PUBLISHING,0.2684,0.4255,0.3333,9,0.0,False,0.5,0.5,"Boş zaman, rekreasyon ve etkinlik turizmi ilişkisi can 2015 İstanbul Sosyal Bilimler Dergisi","Can, E. (2015). Boş zaman, rekreasyon ve etkinlik turizmi ilişkisi. İstanbul Sosyal Bilimler Dergisi, 10, 1–17."
4343,1336930,24095569,21,other,1.0,match_report,21,,Son Buzul Maksimumu'ndan Günümüze Yayla Gölü (Büyük Menderes-Denizli) ve Çevresinin Paleoekolojisi,,2022,M Doğan,,,,no_match,grobid_crossref_bibliographic,,10.26650/jgeog2022-1102758,"Yayla Gölü (Buldan-Denizli) ve Çevresinin Güncel Polen Dağılımının Tuzak, Yosun ve Yüzey Sediman Örnekleri ile İncelenmesi",2022,Istanbul University,0.4205,0.4419,0.2857,14,0.5,True,0.4,0.3333,Son Buzul Maksimumu'ndan Günümüze Yayla Gölü (Büyük Menderes-Denizli) ve Çevresinin Paleoekolojisi dogan 2022,"Doğan, M. 2022. Son Buzul Maksimumu’ndan Günümüze Yayla Gölü (Büyük Menderes-Denizli) ve Çevresinin Paleoekolojisi. Süleyman Demirel Üniversitesi."
4367,1214399,18899248,13,other,1.0,match_report,12,,Kırsal alanlarda sürdürülebilir kırsal turizm ve Kocaeli -Kandıra kırsal turizm gelişimi modeli,Erzincan Üniversitesi Sosyal Bilimler Enstitüsü Dergisi,2017,İ Çetin; T P Üzümcü; O İçöz,,,137-156,no_match,grobid_crossref_bibliographic,,10.26677/tr1010.2026.1652,Kırsal Kalkınma ve Sürdürülebilir Turizm Fırsatları: Bitlis in Apiturizm Potansiyeli,2026,TR1010 Dergiler Birligi,0.2774,0.3559,0.375,8,0.0,False,0.565,0.5455,Kırsal alanlarda sürdürülebilir kırsal turizm ve Kocaeli -Kandıra kırsal turizm gelişimi modeli cetin 2017 Erzincan Üniversitesi Sosyal Bilimler Enstitüsü Dergisi,"Çetin, İ., Üzümcü, T.P. ve İçöz, O. (2017). Kırsal alanlarda sürdürülebilir kırsal turizm ve Kocaeli –Kandıra kırsal turizm gelişimi modeli. Erzincan Üniversitesi Sosyal Bilimler Enstitüsü Dergisi, Ös-Iv:137-156."
4386,1160408,16073954,6,other,1.0,raw_similarity,5,,"Pir tarafından okunan ceviz duası bittikten sonra, bıçak duasını okumaya başlar (İlahi 1995: 134). Dua bittikten sonra, pir cevizi başından keser. Baş Tapşırma adakları, Seyyid tarafından dağıtılır. Daha sonra Nezr duası ve tekbir okunur. Pir şartları inanca girecek kişiye anlatır ve bu şartlar kabul edildikten sonra, ceviz dağıtılır. Pir, inanca giren kişiye şu duayı okur",,2017,,,,,no_match,,,,,,,,,,,,,,,,"Faroqhi, Suraiya. 2017. Anadolu’da Bektaşilik. İstanbul: Alfa Tarih."
4388,1160408,16073980,32,other,1.0,raw_similarity,30,,Nakd-i Novber-i Ayin ve Meram-ı Ehl-i Hak. Kum: Ayende-i Dırahşan,,2016,Şehnaz Yezdanpenah,,,,no_match,grobid_crossref_bibliographic,,10.24082/abked.2016.13.006,MÜZİĞİN KUTSALLIĞI BAĞLAMINDA EHL-İ HAK CEM MAKAMLARININ MÜZİKSEL VE RİTÜELİK ANALİZİ,2016,Alevi Bektasi Kultur Enstitusu,0.2774,0.3372,0.2,10,0.0,True,0.3784,0.2222,Nakd-i Novber-i Ayin ve Meram-ı Ehl-i Hak. Kum: Ayende-i Dırahşan yezdanpenah 2016,"Yezdanpenah, Şehnaz. 2016. Nakd-i Novber-i Ayin ve Meram-ı Ehl-i Hak. Kum: Ayende-i Dırahşan."
4412,1257796,20430153,4,other,1.0,match_report,2,,Standards methods for the examination of water and wastewater,,1998,Apha,,,,no_match,grobid_crossref_bibliographic,,10.1016/0043-1354(82)90249-4,Standard Methods for the Examination of Water and Wastewater,1982,Elsevier BV,0.5779,0.6897,0.8,5,0.0,False,0.9917,0.8,Standards methods for the examination of water and wastewater apha 1998,APHA. (1998). Standards methods for the examination of water and wastewater (20th ed.). American Public Health Association.
4413,1257796,20430167,18,other,1.0,match_report,17,,"Das Phytoplankton des Sübwassers. 5. Teil. Band XVI. Chlorophyceae, Volvocales",,1961,G Huber-Pestalozzi,,,,no_match,grobid_crossref_bibliographic,,10.1016/0044-8486(74)90121-5,"Das phytoplankton des Süsswassers, teil 6 - Chlorophyceae (Forsetzung) ordnung Tetrasporales",1974,Elsevier BV,0.4251,0.5979,0.5556,9,0.0,False,0.725,0.5556,"Das Phytoplankton des Sübwassers. 5. Teil. Band XVI. Chlorophyceae, Volvocales pestalozzi 1961","Huber-Pestalozzi, G. (1961). Das Phytoplankton des Sübwassers. 5. Teil. Band XVI. Chlorophyceae, Volvocales. Stuttgart."
4419,1370721,25456719,29,journal_like_left,1.0,match_report,41,,Tercihâtü'd-Dârekutnî li-ehâdîsi's-Sahîhayn fî kitâbihi et-Tetebbûʿ ve beyânu garadihî min îrâdihâ: Dirâse istikrâiyye tahlîliyye,Mecelletü'l-ʿUlûmi'ş-Şerʿiyye,2024,Abdulazîz B Lâhim; İbrahim,17,3,2899-2960,no_match,grobid_crossref_bibliographic,,10.59777/ihad.1363200,"Şehit Kavramının Kapsamına Dair Bir Tartışma: Muhyiddîn el-Acemî’nin Risâle fî Bâbi’ş-şehîd min Şerhi’l-Vikāye’si, Hüsâm Çelebi’nin Cevâb-ı Hüsâm Çelebi fî Bâbi’ş-şehîd’i ve Risâle fî Bâbi’ş-şehîd İsimli Müellifi Meçhul Bir Eser (Tahkik ve Muhteva Tanıtımı)",2024,Gençleri Evlendirme ve Mehir Vakfi,0.1216,0.022,0.0312,32,0.0,True,0.2158,0.0769,Tercihâtü'd-Dârekutnî li-ehâdîsi's-Sahîhayn fî kitâbihi et-Tetebbûʿ ve beyânu garadihî min îrâdihâ: Dirâse istikrâiyye tahlîliyye lahim 2024 Mecelletü'l-ʿUlûmi'ş-Şerʿiyye,"Lâhim, Abdulazîz b. İbrahim. “Tercihâtü’d-Dârekutnî li-ehâdîsi’s-Sahîhayn fî kitâbihi et-Tetebbûʿ ve beyânu garadihî min îrâdihâ: Dirâse istikrâiyye tahlîliyye”. Mecelletü’l-ʿUlûmi’ş-Şerʿiyye 17/3 (2024), 2899-2960."
4420,1389822,26097878,8,other,1.0,match_report,17,,Filistin'in Birleşmiş Milletlerdeki Statüsü,,2012,Kurul Genel; Kararı,,,,no_match,grobid_crossref_bibliographic,,10.1501/iltaras_0000000013,Birleşmiş Milletler Kadının Statüsü Komisyonu 47. Dönem Toplantısı,2003,Ankara University,0.2452,0.4403,0.2857,7,0.0,False,0.537,0.5,Filistin'in Birleşmiş Milletlerdeki Statüsü genel 2012,"BM Genel Kurul Kararı, “Filistin’in Birleşmiş Milletlerdeki Statüsü”, A/67/738, 67/19, 29 Kasım 2012."
4438,1189047,17279475,8,other,1.0,match_report,8,,Immünokromatografik kart testlerin çalışma prensibi ve üretim teknikleri,Duzce Medical Journal,2014,E Kaya; I Akata; S Bakırcı; D Dereli; E Küçükgüven; İ Yılmaz,16,3,,no_match,grobid_crossref_bibliographic,,10.7240/jeps.1658571,Fiber Halka Döngü Sönümleme Spektroskopisi Tekniğinin Eğitimsel Tanımı: Çalışma Prensibi ve Uygulama Alanları,2025,Marmara University,0.2994,0.2889,0.1667,12,1.0,False,0.4,0.2857,Immünokromatografik kart testlerin çalışma prensibi ve üretim teknikleri kaya 2014 Duzce Medical Journal,"8. Kaya E, Akata I, Bakırcı S, Dereli D, Küçükgüven E, Yılmaz İ. Immünokromatografik kart testlerin çalışma prensibi ve üretim teknikleri. Duzce Medical Journal. 2014;16(3)."
