sample_index,publication_id,reference_id,category,match_status,match_type,match_score,extracted_url,resolved_url,status_code,title,raw_context
5762,1216186,18975870,url_web,strong,live_url_verified,1.0,https://www.pocket-lint.com/gadgets/news/131162-is-hub-by-premier-inn-london-s-most-technologically-advanced-hotel/,https://www.pocket-lint.com/gadgets/news/131162-is-hub-by-premier-inn-london-s-most-technologically-advanced-hotel/,200,Is Hub by Premier Inn London's most technologically advanced hotel?,"Henderson, R. (2014). Is Hub by Premier Inn London's most technologically advanced hotel?, (Erişim Tarihi: 06.05.2023). https://www.pocket-lint.com/gadgets/news/131162-is-hub-by-premier-inn-london-s-most-technologically-advanced-hotel/."
5763,1216186,18975884,url_web,no_match,url_dead_and_not_archived,0.0,https://medium.com/@sapan_123,,403,,"Mishra, S. (2018). Trippki Blockchain project !!, (Erişim Tarihi: 06.06.2023). https://medium.com/@ sapan_123 /trippki-blockchain-project-14130f4b3f08."
5774,1244564,19849572,url_web,no_match,url_dead_and_not_archived,0.0,http://www.turkish-cuisine.org/culinary-culture-202/a-mirror-of-society-cuisine-237.html,,403,,"şın, P. M. (n.d.). A mirror of society: Cuisine. Turkish Cuisine. Retrieved June 7, 2023, from http://www.turkish-cuisine.org/culinary-culture- 202/a-mirror-of-society-cuisine-237.html"
5792,1239119,19640664,url_web,strong,live_url_verified,1.0,https://irl.umsl.edu/oer/6,https://irl.umsl.edu/oer/6/,200,"""Teaching in a Digital Age"" by A.W. (Tony) Bates","Bates, A., W. (2015). Teaching in a digital age. Open Educational Resources Collection. 6. University of Missouri, St. Louis. https://irl.umsl.edu/oer/6"
5802,1312294,22875652,url_web,no_match,url_dead_and_not_archived,0.0,https://www.acenet.edu/Research-Insights/Pages/Internationalization/Intlz-in-Action-2013-December.aspxsayfasından,,404,,"ACE. (2024b). Internationalization in action: Internationalizing the curriculum, part 1 - individual courses. https://www.acenet.edu/Research-Insights/Pages/Internationalization/Intlz-in-Action-2013-December.aspx sayfasından erişilmiştir."
5835,1291361,22969389,url_web,no_match,no_url_found,0.0,,,,,"Demirel, sultanlar gibi karşılandı. (1998, 27 Temmuz). Kıbrıs Gazetesi."
5836,1298669,23232048,thesis,no_match,url_dead_and_not_archived,0.0,https://tez.yok.gov.tr/UlusalTezMerkezi/giris.jsp(Thesis,,404,,"Boran, G. H. (2014). Argümantasyon temelli fen öğretiminin bilimin doğasına ilişkin görüşler ve epistemolojik inançlar üzerine etkisi [The effect of argumentation-based science teaching on views on the nature of science and epistemological beliefs] (Unpublished doctoral thesis). Retrieved from https://tez.yok.gov.tr/UlusalTezMerkezi/giris.jsp (Thesis no: 357116)."
5850,1313641,22974080,report_policy_legal,strong,live_url_verified,1.0,https://www.mevzuat.gov.tr/mevzuat?MevzuatNo=2872&MevzuatTur=1&MevzuatTertip=5,https://www.mevzuat.gov.tr/mevzuat?MevzuatNo=2872&MevzuatTur=1&MevzuatTertip=5,200,Mevzuat Bilgi Sistemi,Çevre Kanunu Resmî Gazete Tarihi: 11.08.1983 Resmî Gazete Sayısı: 18132 Erişim adresi: https://www.mevzuat.gov.tr/mevzuat?MevzuatNo=2872&MevzuatTur=1&MevzuatTertip=5
5860,1154279,17927487,url_web,strong,live_url_verified,1.0,https://www.resmigazete.gov.tr/arsiv/4417.pdf,https://www.resmigazete.gov.tr/arsiv/4417.pdf,200,,"Milli Korunma Kanunu, Resmî Gazete, 26 Ocak 1940, https://www.resmigazete.gov.tr/ arsiv/4417.pdf (25.10.2022)."
5865,1390326,26115093,url_web,no_match,url_dead_and_not_archived,0.0,https://kms.kaysis.gov.tr/Home/Kurum/24308110?AspxAutoDetectCookieSupport=1,,,,"Anonymous. (2020). Kurul / Komisyon / Konsey Kararları “Evcil hayvan genetik kaynakları tescil komitesi kararı”. Retrieved December 01, 2023 from https://kms.kaysis.gov.tr/Home/Kurum/24308110?AspxAutoDetectCookieSupport=1"
5875,1372632,25527201,url_web,no_match,url_dead_and_not_archived,0.0,https://aacrjournals.org/cancerres/article/50/2/261/495798/Role-of-Transforming-Growth-Factor-1-in-Induction,,403,,"Schroy, P., Rifkin, J., Coffey, R. J., Winawer, S., & Friedman, E. (1990). Role of transforming growth factor β1 in induction of colon carcinoma differentiation by hexamethylene bisacetamide. Cancer Research, 50(2), 261-265. https://aacrjournals.org/cancerres/article/50/2/261/495798/Role-of-Transforming-Growth-Factor-1-in-Induction"
5876,1299744,22357945,report_policy_legal,strong,live_url_verified,1.0,https://webdosya.csb.gov.tr/db/iklim/editordosya/kyoto_protokol.pdf,https://webdosya.csb.gov.tr/db/iklim/editordosya/kyoto_protokol.pdf,200,,"Çevre ve Orman Bakanlığı 1998. Birleşmiş Milletler İklim Değişikliği ve Çevre Sözleşmesi, Kyoto Protokolü 24 Mayıs 2024 tarihinde, https://webdosya.csb.gov.tr/db/iklim/editordosya/kyoto_protokol.pdf adresinden edinilmiştir."
5915,1209774,18355247,url_web,strong,live_url_verified,1.0,https://eksisozluk1923.com/entry/36383250,https://eksisozluk.com/entry/36383250,200,kadın - #36383250 - ekşi sözlük,"@ocean ocean. 2013. Ekşi Sözlük, August 25, 2013. https://eksisozluk1923.com/ entry/36383250."
5931,1252022,20165426,url_web,strong,live_url_verified,1.0,https://avesis.atauni.edu.tr/yayin/a55d1d98-c030-44de-b09b-ff04f45227ed/ogretmen-adaylarinin-kaynastirma-,https://avesis.atauni.edu.tr/yayin/a55d1d98-c030-44de-b09b-ff04f45227ed/ogretmen-adaylarinin-kaynastirma-,200,Öğretmen Adaylarının Kaynaştırma Eğitimine Yönelik Öz Yeterliklerini Belirlemek İçin Ölçek Geliştirme | AVESİS,"Teke, D., & Sözbilir, M. (2021). Öğretmen adaylarının kaynaştırma eğitimine yönelik öz yeterliklerini belirlemek için ölçek geliştirme. Eurasian Journal of Teacher Education, 2(1), 55-68. https://avesis.atauni.edu.tr/yayin/a55d1d98-c030-44de- b09b-ff04f45227ed/ogretmen-adaylarinin-kaynastirma- egitimine-yonelik-oz-yeterliklerini-belirlemek-icin-olcek- gelistirme"
6005,1372352,25516116,url_web,strong,live_url_verified,1.0,https://www.ilo.org/publications/quick-guide-sources-and-uses-statistics-occupational-safety-and-health,https://www.ilo.org/publications/quick-guide-sources-and-uses-statistics-occupational-safety-and-health,200,Quick guide on sources and uses of statistics on occupational safety and health | International Labour Organization,International Labour Organization. [ILO] (2020). Quick guide on service and uses of statistics on occupational safety and health. ILO. https://www.ilo.org/publications/quick-guide-sources-and-uses-statistics-occupational-safety-and-health
6006,1372352,25516119,thesis,strong,live_url_verified,1.0,https://www.dbpia.co.kr/journal/detail?nodeId=T15825825,https://www.dbpia.co.kr/journal/detail?nodeId=T15825825,200,Analysis of Factors related to Occurrence of Traffic Accidents and Laboratory Accidents on a University Campus in South Korea for 10 years - 김민정 | 서울대학교 논문 | DBpia,"Kim, M. (2021). Analysis of Factors related to Occurrence of Traffic Accidents and Laboratory Accidents on a University Campus in South Korea for 10 years. [Yüksek Lisans Tezi, Seoul National University]. https://www.dbpia.co.kr/journal/detail?nodeId=T15825825."
6013,1317849,23253122,url_web,strong,live_url_verified,1.0,https://www.theguardian.com/environment/2025/jan/24/paris-climate-agreement-withdrawal-trump-world-response-us,https://www.theguardian.com/environment/2025/jan/24/paris-climate-agreement-withdrawal-trump-world-response-us,200,How the world has responded to Trump’s Paris climate agreement withdrawal | Climate crisis | The Guardian,"Harvey, F. (2025). How the world has responded to Trump’s Paris climate agreement withdrawal. The Guardian. Retrieved May 26, 2025, from https://www.theguardian.com/environment/2025/jan/24/paris-climate-agreement-withdrawal-trump-world-response-us"
6031,1376825,25673638,url_web,strong,live_url_verified,1.0,https://www.policyuncertainty.com/global_monthly.html,https://www.policyuncertainty.com/global_monthly.html,200,Global Economic Policy Uncertainty Index,https://www.policyuncertainty.com/global_monthly.html
6069,1262660,20670870,url_web,strong,live_url_verified,1.0,http://www.rainwaterharvesting.org/international/tokyo.htm,http://www.rainwaterharvesting.org/international/tokyo.htm,200,The Rainwater Harvesting System at Mira Model School,"[25] RWH, “Rainwater harvesting in Tokyo,” Available at: http://www.rainwaterharvesting.org/international/ tokyo.htm Accessed on Jul 17, 2024."
6071,1304946,23750066,report_policy_legal,no_match,url_dead_and_not_archived,0.0,https://www.oecd.org/education/How-coronavirus-covid-19-pandemic-changing-education-Saudi-Arabia.pdf,,403,,OECD (2020). How the COVID 19 pandemic is changing education. https://www.oecd.org/education/How-coronavirus-covid-19-pandemic-changing-education-Saudi-Arabia.pdf
6082,1304648,22560230,url_web,strong,live_url_verified,1.0,https://i.lezzet.com.tr/images-xxlarge-secondary/siyah-sarimsak-neye-iyi-gelir-nasil-kullanilir-7af0736c-e65c-4c2f-9367-5de0ee84bef6.jpg,https://i.lezzet.com.tr/images-xxlarge-secondary/siyah-sarimsak-neye-iyi-gelir-nasil-kullanilir-7af0736c-e65c-4c2f-9367-5de0ee84bef6.jpg,200,,Gökkya K. (2023). Siyah Sarımsak [Fotoğraf]. https://i.lezzet.com.tr/images-xxlarge-secondary/siyah-sarimsak-neye-iyi-gelir-nasil-kullanilir-7af0736c-e65c-4c2f-9367-5de0ee84bef6.jpg
6109,1383941,25890794,url_web,strong,live_url_verified,1.0,https://kazanci.com.tr/,https://kazanci.com.tr/,200,KAZANCI HUKUK OTOMASYON – Kazancı Elektronik ve Basılı Yayımcılık A.Ş.,https://kazanci.com.tr/
6160,1231734,19340216,url_web,strong,live_url_verified,1.0,https://www.asianjde.com/ojs/index.php/AsianJDE/article/view/718,https://www.asianjde.com/ojs/index.php/AsianJDE/article/view/718,200,"Generative artificial intelligence (AI) powered conversational educational agents: The inevitable paradigm shift
							| Asian Journal of Distance Education","Bozkurt, A. (2023). Generative artificial intelligence (AI) powered conversational educational agents: The inevitable paradigm shift. Asian Journal of Distance Education, 18(1). Retrieved from https://www.asianjde.com/ojs/index.php/AsianJDE/article/view/718"
6201,1271147,21101999,url_web,strong,live_url_verified,1.0,http://www.esam.org.tr/,http://www.esam.org.tr/,200,ESAM | Ekonomik ve Sosyal AraÅtÄ±rmalar Merkezi,"Ersoy, A. (2008). Islah ve ifsat medeniyetinin temeli. ESAM: http://www.esam.org.tr/ adresinden (24.04.2021) alındı."
6207,1294961,22130278,url_web,no_match,url_dead_and_not_archived,0.0,https://www.investing.com/commodities/ussoybeans,,403,,"Investing.com, 2023. ABD Soya Fasülyesi Endeks Verileri. https://www.investing.com/commodities/us soybeans, Accessed 26.02.2023."
6209,1250757,20779436,report_policy_legal,no_match,url_dead_and_not_archived,0.0,https://www.billboard.com/wp-content/uploads/2022/03/march-22-2022-billboardbulletin.pdf,,404,,"Smirke, R. (2022, 22 Mart). IFPI global report 2022: Music revenues rise for seventh straight year to $25.9B [PDF belgesi]. Erişim adresi: https://www.billboard.com/wp-content/uploads/2022/03/march-22-2022-billboardbulletin. pdf"
6210,1250757,20779442,url_web,no_match,url_dead_and_not_archived,0.0,https://newzoo.com/insights/articles/the-games-market-in-2021-the-year-in-numbers-esports-cloudgaming,,403,,"Wijman, T. (2021, 22 Aralık). The games market and beyond in 2021: the year in numbers [Blog yazısı]. Erişim adresi: https://newzoo.com/insights/articles/the-games-market-in-2021-the-year-in-numbers-esports-cloudgaming"
6215,1280435,21441638,url_web,strong,live_url_verified,1.0,https://chp.org.tr/haberler/fethi-acikel-hemsirelerimiz-arasinda-da-beyin-gocu-yayginlasiyor,https://chp.org.tr/haberler/fethi-acikel-hemsirelerimiz-arasinda-da-beyin-gocu-yayginlasiyor,200,Fethi Açıkel: Hemşirelerimiz Arasında da Beyin Göçü Yaygınlaşıyor -  Cumhuriyet Halk Partisi,"CHP. (2022, 05 12). Fethi Açıkel: Hemşirelerimiz Arasında da Beyin Göçü Yaygınlaşıyor. 15 Aralık 2023’de https://chp.org.tr/haberler/fethi-acikel-hemsirelerimiz-arasinda-da-beyin-gocu-yayginlasiyor adresinden alındı."
6223,1186341,17540892,report_policy_legal,strong,live_url_verified,1.0,https://databank.worldbank.org/source/world-development-indicators,https://databank.worldbank.org/source/world-development-indicators,200,World Development Indicators | DataBank,The World Bank. (2022). DataBank - World development indicators. 15 Ekim 2022 tarihinde https://databank.worldbank.org/source/world-development-indicators adresinden erişildi.
6224,1186341,17540895,report_policy_legal,strong,live_url_verified,1.0,https://data.tuik.gov.tr/Kategori/GetKategori?p=dis-ticaret-104&dil=1,https://veriportali.tuik.gov.tr/Kategori/GetKategori?p=dis-ticaret-104&dil=1,200,,"Türkiye İstatistik Kurumu. (2020). Dış ticaret istatistikleri, Aralık 2019. 25 Eylül 2022 tarihinde https://data.tuik.gov.tr/Kategori/GetKategori?p=dis-ticaret-104&dil=1 adresinden erişildi."
6231,1336446,24079981,url_web,no_match,url_dead_and_not_archived,0.0,https://moiti.uz/oz,,404,,"Mahalla va Oila İlmiy-Tadqiqot İnstituti. 07 Eylül 2024, https://moiti.uz/oz."
6241,1224145,18924121,url_web,no_match,url_dead_and_not_archived,0.0,https://dergipark.org.tr/en/(Accessed21.09.2023,,404,,DergiPark (2021) DergiPark. https://dergipark.org.tr/en/ (Accessed21.09.2023)
6249,1213468,18842867,url_web,no_match,url_dead_and_not_archived,0.0,https://cran.r-project.org.(R,,,,R Core Team (2021). R: A Language and Environment for Statistical Computing. (Version 4.1) [Computer software]. Retrieved from https://cran.r-project.org. (R packages retrieved from MRAN snapshot 2022-01-01).
6305,1267315,20795812,url_web,strong,live_url_verified,1.0,http://www.iso500.org.tr/iso-500-dergiler,http://www.iso500.org.tr/iso-500-dergiler,200,ISO 500 Birinci Dergi Listesi,İSO (2014) “Üretim Faaliyeti Dışı Gelirler” Birinci 500 Dergileri. http://www.iso500.org.tr/iso-500-dergiler Erişim Tarihi: 9 Ekim 2022.
6311,1350129,24617958,url_web,no_match,no_url_found,0.0,,,,,Copenhagen Municipality (2023). Carbon Neutral Strategy 2025. Https://Www.Kk.Dk/En/Copenhagen-Carbon-Neutral-2025
6348,1373603,25562168,report_policy_legal,no_match,url_dead_and_not_archived,0.0,https://www.who.int/teSGS/environment-climate-change-and-health/emergencies,,404,,"World Health Organization. (2002). Environmental health in emergencies and disasters: a practical guide. (Ed: Wisner, B. Ve AdSGS, J.) https://www.who.int/teSGS/environment-climate-change-and-health/emergencies"
6355,1340473,24214259,url_web,strong,live_url_verified,1.0,https://psikiyatri.org.tr/uploadFiles/1452024132746-TPDPsikiyatriiMeslekEtigiIlkeveKurallariGK-onayi14052024.pdf,https://psikiyatri.org.tr/uploadFiles/1452024132746-TPDPsikiyatriiMeslekEtigiIlkeveKurallariGK-onayi14052024.pdf,200,,Türkiye Psikiyatri Derneği (2024) Türkiye Psikiyatri Derneği Psikiyatri Meslek Etiği İlke ve Kuralları. 17.08.2024 tarihinde https://psikiyatri.org.tr/uploadFiles/1452024132746-TPDPsikiyatriiMeslekEtigiIlkeveKurallariGK-onayi14052024.pdf adresinden erişildi.
6367,1313925,23863316,url_web,strong,live_url_verified,1.0,https://fictionphile.com/legend-of-zelda-ocarina-of-time-best-zelda-game/,https://fictionphile.com/legend-of-zelda-ocarina-of-time-best-zelda-game/,200,9 Reasons Legend of Zelda: Ocarina of Time is the Series' Best,Figure 2. https://fictionphile.com/legend-of-zelda-ocarina-of-time-best-zelda-game/
6368,1313925,23863318,url_web,no_match,url_dead_and_not_archived,0.0,https://aminoapps.com/c/zelda/page/blog/confusing-rito-mural-in-castle-town-tphd/BQot_wujeRVvwkQlBbkQ2ojR6d350B,,,,Figure 4. https://aminoapps.com/c/zelda/page/blog/confusing-rito-mural-in-castle- town-tphd/BQot_wujeRVvwkQlBbkQ2ojR6d350B
6411,1308146,22685404,report_policy_legal,no_match,url_dead_and_not_archived,0.0,"https://www.tobb.org.tr/Documents/yayinlar/kanun-mevzuat-yonetmelik/turk_tic_kan_kitap_cilt_01.pdf,E.T",,404,,"Türk Ticaret Kanunu Genel Gerekçe, https://www.tobb.org.tr/Documents/yayinlar/kanun-mevzuat-yonetmelik/turk_tic_kan_kitap_cilt_01.pdf, E.T. 12.09.2023."
6412,1287330,22291779,url_web,no_match,no_url_found,0.0,,,,,‘France National Assembly June 2022 | Election Results | France’ (IPU Parline: global data on national parliaments) accessed 30 October 2024
6414,1287330,22291793,url_web,no_match,no_url_found,0.0,,,,,‘Les Chefs Du Gouvernement Depuis La IIIème République’ (Site du Premier ministre - portail du Gouvernement français) accessed 26 September 2024
6415,1287330,22291803,url_web,no_match,no_url_found,0.0,,,,,"‘Réforme Des Retraites (PLFRSS Pour 2023) : Rejet de Deux Motions de Censure et Adoption Du Texte (Lecture CMP)’ (Assemblée nationale) accessed 15 October 2024 Rogoff MA, French Constitutional Law: Cases and Materials (2nd edn, Carolina Academic Press 2014)"
6420,1290794,22971422,url_web,strong,live_url_verified,1.0,https://www.sbb.gov.tr/kamu-istihdami/,https://www.sbb.gov.tr/kamu-istihdami/,200,Kamu İstihdamı - T.C. Cumhurbaşkanlığı Strateji ve Bütçe Başkanlığı - SBB,"Türkiye Cumhuriyeti Cumhurbaşkanlığı Strateji ve Bütçe Başkanlığı (2023), Kamu sektörü istihdam sayıları 2023, Erişim Tarihi: https://www.sbb.gov.tr/kamu-istihdami/, Erişim Tarihi: 31.03.2023."
6430,1318503,24019033,url_web,strong,live_url_verified,1.0,https://www.ceicdata.com/en/indicator/macedonia/annual-household-income-,https://www.ceicdata.com/en/indicators,200,Indicators,40. www.ceicdata.com/en/indicator/macedonia/annual-household-income- per-capital
6439,1217823,18685428,url_web,no_match,no_url_found,0.0,,,,,"Bayık, Hacera - Bedirhanoğlu, İdris. “Tarihi Yapılarda Kullanılan Doğal Taşlarda Bozunmalar.” Farklı Yaklaşımlarla Madenler Ve Değerli Taşlar, 495–511. Https://Www.Researchgate.Net/Publication/366634359"
6447,1222158,18855096,url_web,strong,live_url_verified,1.0,https://www.usgs.gov/landsat-missions/landsat-satellite-missions,https://www.usgs.gov/landsat-missions/landsat-satellite-missions,200,Landsat Satellite Missions | U.S. Geological Survey,"30. https://www.usgs.gov/landsat-missions/landsat-satellite-missions, Erişim Tarihi: 12.12.2022, Konu: Landsat Satellite Missions."
6498,1266852,21272457,url_web,no_match,url_dead_and_not_archived,0.0,https://www.icn.ch/news/icn-calls-data-healthcare-worker-infection-rates-and-deaths.(Erişim,,404,,25. Uluslararası Hemşirelik Konseyi (ICN) . (2020). Erişim adresi: https://www.icn.ch/news/icn-calls-data-healthcare-worker-infection-rates-and-deaths. (Erişim tarihi: 13.09.2023).
